Id,PID,MS SubClass,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Land Slope,Neighborhood,Condition 1,Condition 2,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Sale Type,SalePrice,Total Baths,Has Finished Garage,Detached Garage,Has Finished Basement,Total sq ft,Is Remodeled,Has Pool,Has Fence,Has Paved Drive,Has Central Air,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Age
905,909101140,50,60.0,10998,Pave,Grvl,Reg,Lvl,AllPub,Gtl,Edwards,Norm,Norm,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,CBlock,3,408.0,420.0,156.0,984.0,GasA,SBrkr,984,620,0,1604,3,1,3,6,Min2,0,0,2.0,660.0,3,3,0,68,0,0,0,0,0,WD ,117000,2,0,1,1,1672,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
1532,909275050,70,60.0,7200,Pave,NA,Reg,HLS,AllPub,Mod,Crawfor,Norm,Norm,7,6,Gable,CompShg,Stucco,Wd Shng,NA,0.0,3,2,BrkTil,4,0.0,0.0,776.0,776.0,GasA,SBrkr,851,651,0,1502,3,1,3,6,Typ,1,4,1.0,270.0,3,3,0,0,112,0,0,0,0,WD ,149000,2,1,0,0,1502,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,87
132,534475100,20,80.0,9920,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,5,5,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3,354.0,290.0,412.0,1056.0,GasA,SBrkr,1063,0,0,1063,3,1,3,6,Typ,0,0,1.0,280.0,3,3,0,0,164,0,0,0,0,WD ,128000,1,1,0,1,1063,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,64
1078,528188090,160,36.0,2448,Pave,NA,Reg,Lvl,AllPub,Gtl,NridgHt,Norm,Norm,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,0.0,0.0,764.0,764.0,GasA,SBrkr,764,862,0,1626,2,1,4,6,Typ,0,0,2.0,474.0,3,3,0,27,0,0,0,0,0,WD ,155000,3,1,0,0,1653,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15
2511,533221080,160,0.0,2998,Pave,NA,Reg,Lvl,AllPub,Gtl,Somerst,Norm,Norm,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,3,PConc,4,353.0,0.0,403.0,756.0,GasA,SBrkr,768,756,0,1524,2,1,4,4,Typ,0,0,2.0,440.0,3,3,0,32,0,0,0,0,0,WD ,166000,3,0,1,1,1556,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18
912,909250220,50,65.0,7804,Pave,NA,Reg,Lvl,AllPub,Gtl,SWISU,Norm,Norm,4,3,Gable,CompShg,WdShing,Plywood,NA,0.0,3,3,BrkTil,3,622.0,0.0,500.0,1122.0,GasA,SBrkr,1328,653,0,1981,4,1,4,7,Min2,2,3,2.0,576.0,3,3,431,44,0,0,0,0,0,WD ,135000,2,0,1,1,2456,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90
2351,527356020,60,80.0,16692,Pave,NA,IR1,Lvl,AllPub,Gtl,NWAmes,RRAn,Norm,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3,3,CBlock,4,790.0,469.0,133.0,1392.0,GasA,SBrkr,1392,1392,0,2784,5,1,4,12,Typ,2,3,2.0,564.0,3,3,0,112,0,0,440,519,2000,WD ,250000,4,1,0,1,2896,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,40
330,923226250,160,21.0,1476,Pave,NA,Reg,Lvl,AllPub,Gtl,MeadowV,Norm,Norm,4,7,Gable,CompShg,CemntBd,CmentBd,NA,0.0,3,3,CBlock,3,176.0,0.0,370.0,546.0,GasA,SBrkr,546,546,0,1092,3,1,3,5,Typ,0,0,0.0,0.0,0,0,200,26,0,0,0,0,0,WD ,76000,2,0,0,1,1318,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,48
2586,535305120,20,75.0,10170,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,3,3,CBlock,3,0.0,0.0,216.0,216.0,GasA,SBrkr,1575,0,0,1575,2,1,4,5,Typ,1,4,2.0,400.0,3,3,0,0,0,0,0,0,0,WD ,155000,2,0,0,0,1575,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,67
224,905106140,60,80.0,9364,Pave,NA,Reg,Lvl,AllPub,Gtl,Sawyer,Norm,Norm,6,7,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3,371.0,0.0,292.0,663.0,GasA,SBrkr,663,689,0,1352,4,1,3,7,Typ,0,0,1.0,299.0,3,3,379,36,0,0,0,0,0,WD ,158000,2,1,0,1,1767,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,49
98,533212020,160,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Gtl,Somerst,Norm,Norm,7,5,Gable,CompShg,MetalSd,MetalSd,NA,0.0,4,3,PConc,4,368.0,42.0,190.0,600.0,GasA,SBrkr,600,600,0,1200,2,1,4,4,Typ,0,0,2.0,480.0,3,3,0,172,0,0,0,0,0,WD ,149500,3,1,1,1,1372,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14
2565,534479300,20,82.0,9888,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,5,6,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,4,CBlock,3,486.0,0.0,450.0,936.0,GasA,FuseA,936,0,0,936,2,1,3,5,Typ,0,0,1.0,240.0,3,3,0,0,160,0,0,0,0,WD ,121000,1,0,0,1,936,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,64
1934,535304170,20,68.0,7942,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,6,7,Hip,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,CBlock,3,85.0,955.0,0.0,1040.0,GasA,FuseF,1040,0,0,1040,3,1,3,6,Typ,0,0,1.0,293.0,3,3,0,0,0,0,0,0,0,WD ,136000,1,1,0,1,1040,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,65
997,527107010,60,0.0,15038,Pave,NA,IR2,Lvl,AllPub,Gtl,Gilbert,Norm,Norm,6,5,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,PConc,4,138.0,0.0,778.0,916.0,GasA,SBrkr,916,720,0,1636,3,1,3,7,Typ,1,3,2.0,386.0,3,3,168,84,0,0,0,0,0,WD ,173000,3,1,0,1,1888,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,22
64,528382020,60,92.0,11764,Pave,NA,IR1,Lvl,AllPub,Gtl,NoRidge,Norm,Norm,8,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,524.0,0.0,628.0,1152.0,GasA,SBrkr,1164,1106,0,2270,4,1,4,9,Typ,1,4,3.0,671.0,3,3,132,57,0,0,0,0,0,WD ,290000,3,1,0,1,2459,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19
1799,528458130,60,75.0,9000,Pave,NA,Reg,Lvl,AllPub,Gtl,Somerst,Norm,Norm,8,5,Gable,CompShg,CemntBd,CmentBd,NA,0.0,4,3,PConc,4,64.0,0.0,1120.0,1184.0,GasA,SBrkr,1184,1426,0,2610,4,1,5,11,Typ,1,4,2.0,550.0,3,3,208,364,0,0,0,0,0,New,303477,3,1,0,1,3182,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11
230,905109170,20,0.0,20062,Pave,NA,IR1,Low,AllPub,Mod,ClearCr,Norm,Norm,7,7,Hip,CompShg,Wd Sdng,Wd Sdng,NA,0.0,4,4,CBlock,4,1092.0,0.0,328.0,1420.0,GasA,SBrkr,1483,0,0,1483,1,1,3,4,Typ,2,3,2.0,690.0,3,3,496,0,0,0,0,0,0,WD ,270000,2,1,0,1,1979,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,41
1295,902109160,50,81.0,7308,Pave,NA,Reg,Lvl,AllPub,Gtl,OldTown,Artery,Norm,5,5,Gable,CompShg,WdShing,Wd Shng,NA,0.0,2,2,BrkTil,3,360.0,0.0,576.0,936.0,GasA,FuseA,960,780,0,1740,2,1,5,6,Typ,1,4,1.0,225.0,2,2,0,0,236,0,0,0,0,WD ,122250,1,0,1,1,1740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,98
638,535178120,20,70.0,8750,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,5,5,Gable,CompShg,AsbShng,AsbShng,NA,0.0,3,3,CBlock,3,172.0,483.0,727.0,1382.0,GasA,FuseA,1382,0,0,1382,3,1,4,6,Typ,0,0,1.0,350.0,3,3,280,0,0,0,0,0,0,WD ,153000,1,0,0,1,1662,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,63
2278,923202134,20,70.0,8402,Pave,NA,Reg,Lvl,AllPub,Gtl,Mitchel,Feedr,Norm,5,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,PConc,4,206.0,0.0,914.0,1120.0,GasA,SBrkr,1120,0,0,1120,3,1,3,6,Typ,0,0,0.0,0.0,0,0,0,30,0,0,0,0,0,New,147000,1,0,0,1,1150,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
2202,909252150,70,63.0,4000,Pave,NA,Reg,Lvl,AllPub,Gtl,Crawfor,Norm,Norm,7,8,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,BrkTil,4,246.0,0.0,285.0,531.0,GasA,SBrkr,567,531,0,1098,2,1,3,5,Typ,1,4,1.0,216.0,3,3,0,0,0,0,0,0,0,WD ,148500,1,0,1,1,1098,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,88
2833,908188150,160,32.0,3363,Pave,NA,Reg,Lvl,AllPub,Gtl,Edwards,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,0.0,0.0,976.0,976.0,GasA,SBrkr,976,732,0,1708,3,1,4,7,Maj1,0,0,2.0,380.0,3,3,0,40,0,0,0,0,0,WD ,130000,2,0,1,0,1748,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14
1707,528150040,20,94.0,13615,Pave,NA,IR1,HLS,AllPub,Mod,NridgHt,Norm,Norm,9,5,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5,0.0,0.0,1802.0,1802.0,GasA,SBrkr,1802,0,0,1802,3,1,5,7,Typ,1,4,3.0,843.0,3,3,158,105,0,0,0,0,0,WD ,372000,3,1,0,0,2065,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
2428,528228565,120,43.0,3013,Pave,NA,Reg,Lvl,AllPub,Gtl,Blmngtn,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,16.0,0.0,1346.0,1362.0,GasA,SBrkr,1506,0,0,1506,2,1,4,6,Typ,1,4,2.0,440.0,3,3,142,20,0,0,0,0,0,WD ,213490,2,1,0,1,1668,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13
242,905453080,20,44.0,17485,Pave,NA,IR2,Lvl,AllPub,Gtl,Edwards,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4,1346.0,0.0,162.0,1508.0,GasA,SBrkr,1508,0,0,1508,1,1,4,5,Typ,2,3,2.0,572.0,3,3,0,0,0,0,0,0,0,Con,308030,1,1,0,1,1508,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
1564,914453045,20,0.0,23730,Pave,NA,IR2,Lvl,AllPub,Gtl,Mitchel,Norm,Norm,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5,700.0,0.0,1140.0,1840.0,GasA,SBrkr,2032,0,0,2032,3,1,4,7,Typ,0,0,3.0,786.0,3,3,0,46,192,0,0,0,0,WD ,300000,3,1,0,1,2078,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
2613,535403150,20,79.0,8910,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,6,6,Hip,CompShg,BrkFace,BrkFace,NA,0.0,3,3,CBlock,3,655.0,0.0,0.0,655.0,GasA,SBrkr,1194,0,0,1194,3,1,3,6,Typ,1,2,2.0,539.0,3,3,0,0,192,0,0,0,0,WD ,159500,1,1,0,1,1194,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59
2832,908188140,160,24.0,2522,Pave,NA,Reg,Lvl,AllPub,Gtl,Edwards,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,0.0,0.0,970.0,970.0,GasA,SBrkr,970,739,0,1709,3,1,4,7,Maj1,0,0,2.0,380.0,3,3,0,40,0,0,0,0,0,WD ,137500,2,0,1,0,1749,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14
2459,528439030,20,73.0,8688,Pave,NA,Reg,Lvl,AllPub,Gtl,Somerst,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4,0.0,0.0,1616.0,1616.0,GasA,SBrkr,1616,0,0,1616,3,1,4,7,Typ,0,0,3.0,834.0,3,3,208,59,0,0,0,0,0,WD ,232000,2,1,0,0,1883,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
1360,903452025,30,0.0,6291,Grvl,NA,IR1,Lvl,AllPub,Gtl,IDOTRR,RRNe,Norm,6,6,Gable,CompShg,Stucco,Wd Shng,NA,0.0,4,4,BrkTil,3,0.0,0.0,768.0,768.0,GasA,SBrkr,768,0,0,768,1,1,3,4,Typ,0,0,2.0,440.0,3,3,0,0,84,0,0,0,0,WD ,93850,1,0,1,0,768,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,88
2723,905200380,30,0.0,17529,Pave,NA,Reg,Lvl,AllPub,Gtl,Sawyer,Norm,Norm,5,5,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3,0.0,0.0,872.0,872.0,GasA,FuseF,872,0,0,872,2,1,2,5,Mod,1,4,1.0,322.0,2,2,0,0,116,0,0,0,0,WD ,105000,1,0,1,0,872,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94
1350,903235100,30,60.0,6324,Pave,NA,IR1,Lvl,AllPub,Gtl,BrkSide,Feedr,RRNn,4,6,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,3,BrkTil,3,0.0,0.0,520.0,520.0,GasA,SBrkr,520,0,0,520,1,1,2,4,Typ,0,0,1.0,240.0,2,3,49,0,87,0,0,0,0,WD ,68500,1,0,1,0,569,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91
136,535106190,90,80.0,11600,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Feedr,Norm,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,443.0,0.0,662.0,1105.0,GasA,FuseA,1105,1169,0,2274,5,2,3,12,Typ,0,0,2.0,480.0,3,3,0,0,0,0,0,0,0,WD ,154300,2,0,1,1,2274,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,58
2235,910201050,50,50.0,7288,Pave,NA,Reg,Lvl,AllPub,Gtl,IDOTRR,Artery,Norm,5,7,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,4,BrkTil,3,0.0,0.0,936.0,936.0,GasA,SBrkr,936,665,0,1601,3,1,3,6,Typ,0,0,0.0,0.0,0,0,0,0,0,176,0,0,0,WD ,129850,2,0,0,0,1601,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
1993,902301130,70,35.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Gtl,OldTown,Norm,Norm,5,7,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,3,BrkTil,3,168.0,0.0,448.0,616.0,GasA,SBrkr,616,616,0,1232,3,1,3,6,Typ,0,0,2.0,480.0,2,2,280,0,143,0,0,0,0,WD ,114000,1,0,1,1,1512,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,108
367,527214050,20,63.0,17423,Pave,NA,IR1,Lvl,AllPub,Gtl,StoneBr,Norm,Norm,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5,1904.0,0.0,312.0,2216.0,GasA,SBrkr,2234,0,0,2234,1,1,5,9,Typ,1,4,3.0,1166.0,3,3,0,60,0,0,0,0,0,New,501837,2,1,0,1,2294,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
1309,902300215,50,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Gtl,OldTown,Artery,Norm,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,BrkTil,3,0.0,0.0,876.0,876.0,GasA,SBrkr,876,540,0,1416,4,1,3,7,Typ,1,4,3.0,720.0,3,3,418,0,194,0,0,0,0,WD ,153900,2,0,1,0,1834,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103
402,527425110,20,60.0,9000,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,4,7,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,4,CBlock,3,240.0,0.0,624.0,864.0,GasA,SBrkr,864,0,0,864,3,1,3,5,Typ,0,0,2.0,576.0,3,3,200,0,0,0,0,0,0,WD ,130000,1,0,1,1,1064,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,47
1592,923203140,120,32.0,4500,Pave,NA,Reg,Lvl,AllPub,Gtl,Mitchel,Norm,Norm,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,5,864.0,0.0,325.0,1189.0,GasA,SBrkr,1189,0,0,1189,2,1,3,4,Typ,0,0,2.0,392.0,3,3,0,122,0,0,0,0,0,WD ,160500,2,1,0,1,1311,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21
2409,528186110,120,48.0,6373,Pave,NA,Reg,Lvl,AllPub,Gtl,NridgHt,Norm,Norm,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5,415.0,0.0,1251.0,1666.0,GasA,SBrkr,1666,0,0,1666,2,1,4,6,Typ,1,4,2.0,575.0,3,3,228,75,0,0,0,0,0,New,310090,2,1,0,1,1969,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12
539,531371050,20,67.0,10083,Pave,NA,Reg,Lvl,AllPub,Gtl,SawyerW,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,833.0,0.0,343.0,1176.0,GasA,SBrkr,1200,0,0,1200,2,1,4,5,Typ,0,0,2.0,555.0,3,3,0,41,0,0,0,0,0,WD ,184900,2,1,0,1,1241,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
1940,535327200,20,70.0,13300,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,5,7,Hip,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,CBlock,4,377.0,0.0,551.0,928.0,GasA,SBrkr,928,0,0,928,2,1,3,4,Typ,0,0,1.0,252.0,3,3,261,0,156,0,0,0,0,WD ,132000,1,0,0,1,1189,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,62
588,534129370,20,80.0,9600,Pave,NA,Reg,Lvl,AllPub,Gtl,NWAmes,Feedr,Norm,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4,553.0,147.0,588.0,1288.0,GasA,SBrkr,1336,0,0,1336,3,1,3,6,Typ,1,2,2.0,502.0,3,3,312,11,0,0,0,0,650,WD ,163000,2,1,0,1,1659,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,49
96,533210060,160,30.0,3215,Pave,Pave,Reg,Lvl,AllPub,Gtl,Somerst,Norm,Norm,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4,280.0,0.0,320.0,600.0,GasA,SBrkr,600,600,0,1200,2,1,4,4,Typ,0,0,2.0,480.0,3,3,0,172,0,0,0,0,0,ConLD,155000,3,1,1,1,1372,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14
1187,534127210,80,0.0,11104,Pave,NA,IR1,Lvl,AllPub,Gtl,NWAmes,Norm,Norm,6,6,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,3,CBlock,3,828.0,0.0,599.0,1427.0,GasA,SBrkr,1427,0,0,1427,4,1,3,7,Typ,0,0,2.0,516.0,3,3,0,0,0,0,216,0,0,WD ,183000,2,1,0,1,1427,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,49
2154,907280090,60,0.0,15295,Pave,NA,IR3,Lvl,AllPub,Gtl,CollgCr,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4,762.0,0.0,98.0,860.0,GasA,SBrkr,1212,780,0,1992,3,1,4,7,Min2,2,3,2.0,608.0,3,3,225,32,0,0,0,0,0,WD ,211000,3,1,0,1,2249,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22
550,531452260,60,70.0,9109,Pave,NA,Reg,Lvl,AllPub,Gtl,SawyerW,RRAe,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,36.0,596.0,122.0,754.0,GasA,SBrkr,754,786,0,1540,3,1,4,6,Typ,0,0,2.0,495.0,3,3,140,32,0,0,0,0,0,WD ,184000,3,1,0,1,1712,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24
811,906226100,90,64.0,7018,Pave,NA,Reg,Bnk,AllPub,Gtl,SawyerW,Norm,Norm,5,5,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,Slab,0,0.0,0.0,0.0,0.0,GasA,SBrkr,1535,0,0,1535,4,2,3,8,Typ,0,0,2.0,400.0,3,3,0,0,0,0,0,0,0,WD ,118858,2,0,0,1,1535,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,39
124,534403410,80,0.0,14112,Pave,NA,IR1,Lvl,AllPub,Gtl,NAmes,Norm,Norm,5,7,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3,1014.0,0.0,138.0,1152.0,GasA,SBrkr,1152,0,0,1152,3,1,3,6,Typ,1,4,2.0,484.0,3,3,227,0,0,0,0,0,0,WD ,180500,1,1,0,1,1379,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,54
